Year,Date ,hour,Full or Partial ,Review Method,Observer,Time,Direction,Length,Frame,Range,Confidence,Flow cfs,Comments/Notes,Flag
2025,3/18/2025,20:15,Full,15 min,as,20:19:44,downstream,70.7,1536,14.29,1,188,,
2025,3/18/2025,20:15,Full,15 min,as,20:23:41,downstream,73.7,2822,7.36,1,188,,
2025,3/18/2025,20:15,Full,15 min,as,20:27:53,upstream,74.4,4189,5.35,1,188,,
2025,3/18/2025,20:30,Full,15 min,as,20:31:20,downstream,64.2,429,16.28,1,188,,
2025,3/18/2025,20:30,Full,15 min,as,20:32:22,upstream,64.8,769,15.09,1,188,,
2025,3/18/2025,20:30,Full,15 min,as,20:33:34,upstream,65.8,1155,16.17,1,188,,
2025,3/18/2025,20:30,Full,15 min,as,20:39:33,upstream,62.1,3094,14.21,1,188,,
2025,3/18/2025,20:30,Full,15 min,as,20:40:00,downstream,67.1,3235,6.3,1,188,,
2025,3/18/2025,20:45,Full,15 min,as,20:46:29,upstream,76.6,476,13.84,1,188,,
2025,3/18/2025,21:00,Full,15 min,as,21:12:40,upstream,66.1,4104,5.45,1,188,,
2025,3/18/2025,21:00,Full,15 min,as,21:14:18,upstream,66.2,4634,10.9,1,188,,
2025,3/18/2025,21:15,Full,15 min,as,21:25:08,downstream,63.1,3297,15.92,1,188,,
2025,3/18/2025,21:30,Full,15 min,as,21:30:45,downstream,74,241,11.5,1,188,,
2025,3/18/2025,21:30,Full,15 min,as,21:39:31,upstream,78.8,3087,13.31,1,188,,
2025,3/18/2025,21:45,Full,15 min,as,21:45:53,upstream,66,280,8.07,1,188,,
2025,3/18/2025,22:00,Full,15 min,as,No Fish,,,,,,188,,
2025,3/18/2025,22:15,Full,15 min,as,22:24:38,upstream,65.4,3123,13.56,1,188,,
2025,3/18/2025,22:30,Full,15 min,as,22:30:39,downstream,53.5,207,5.31,1,188,,
2025,3/18/2025,22:45,Full,15 min,as,22:52:36,downstream,65.8,2446,10.95,1,188,,
2025,3/18/2025,23:00,Full,15 min,as,23:09:20,downstream,69.6,3024,14.95,1,188,,
2025,3/18/2025,23:15,Full,15 min,as,No Fish,,,,,,188,,
2025,3/18/2025,23:30,Full,15 min,as,23:42:19,downstream,70.6,3985,15.51,1,188,,
2025,3/18/2025,23:45,Full,15 min,as,23:49:15,upstream,64.3,1369,13.71,1,188,,
2025,3/18/2025,23:45,Full,15 min,as,23:57:28,downstream,62.8,4045,5.5,1,188,,
2025,3/19/2025,0:00,Full,15 min,as,0:02:07,downstream,71.8,676,13.35,1,196,,
2025,3/19/2025,0:00,Full,15 min,as,0:06:58,upstream,72.8,2246,9.82,1,196,,
2025,3/19/2025,0:00,Full,15 min,as,0:10:11,upstream,74.2,3296,11.29,1,196,,
2025,3/19/2025,0:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,0:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,0:45,Full,15 min,as,0:58:13,downstream,39.7,4275,10.19,1,196,,
2025,3/19/2025,1:00,Full,15 min,as,1:12:15,upstream,69.4,3966,13.98,1,196,,
2025,3/19/2025,1:15,Full,15 min,as,1:19:44,upstream,72.3,1538,13.06,1,196,,
2025,3/19/2025,1:30,Full,15 min,as,1:38:23,downstream,48.7,2716,15.86,1,196,,
2025,3/19/2025,1:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,2:00,Full,15 min,as,2:03:29,upstream,73.5,1127,13.95,1,196,,
2025,3/19/2025,2:00,Full,15 min,as,2:14:59,downstream,73.5,4853,10.82,1,196,,
2025,3/19/2025,2:15,Full,15 min,as,2:15:30,upstream,74.4,159,13.46,1,196,,
2025,3/19/2025,2:15,Full,15 min,as,2:20:05,downstream,73.3,1638,11.58,1,196,,
2025,3/19/2025,2:15,Full,15 min,as,2:22:28,downstream,72.7,2406,12.68,1,196,,
2025,3/19/2025,2:15,Full,15 min,as,2:23:03,upstream,77.4,2598,11.59,1,196,,
2025,3/19/2025,2:15,Full,15 min,as,2:25:10,downstream,73,3289,13.25,1,196,,
2025,3/19/2025,2:15,Full,15 min,as,2:26:28,upstream,76.8,3710,11.04,1,196,,
2025,3/19/2025,2:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,2:45,Full,15 min,as,2:58:59,upstream,78.1,4531,12.85,1,196,,
2025,3/19/2025,3:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,3:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,3:30,Full,15 min,as,3:36:16,upstream,76.9,2000,12.64,1,196,,
2025,3/19/2025,3:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,4:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,4:15,Full,15 min,as,4:29:54,downstream,59.4,4823,14.94,1,196,,
2025,3/19/2025,4:30,Full,15 min,as,4:32:53,upstream,75.6,937,10.32,1,196,,
2025,3/19/2025,4:30,Full,15 min,as,4:38:17,downstream,75.7,2685,7.22,1,196,,
2025,3/19/2025,4:30,Full,15 min,as,4:39:39,upstream,75.2,3130,14.81,1,196,,
2025,3/19/2025,4:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,5:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,5:15,Full,15 min,as,5:21:02,downstream,75.7,1952,11.45,1,196,,
2025,3/19/2025,5:15,Full,15 min,as,5:22:36,upstream,76,2461,9.09,1,196,,
2025,3/19/2025,5:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,5:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,6:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,6:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,6:30,Full,15 min,as,6:41:22,upstream,56.9,3680,11.57,1,196,,
2025,3/19/2025,6:30,Full,15 min,as,6:42:01,downstream,54.3,3890,14.05,1,196,,
2025,3/19/2025,6:45,Full,15 min,as,6:52:51,downstream,75.1,2550,12.32,1,196,,
2025,3/19/2025,6:45,Full,15 min,as,6:52:51,downstream,65.1,2550,9.77,1,196,,
2025,3/19/2025,6:45,Full,15 min,as,6:52:51,downstream,56.1,2550,9.71,1,196,,
2025,3/19/2025,7:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,7:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,7:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,7:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,8:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,8:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,8:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,8:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,9:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,9:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,9:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,9:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,10:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,10:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,10:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,10:45,Full,15 min,as,10:55:04,upstream,42.9,3272,4.37,1,196,,
2025,3/19/2025,11:00,Full,15 min,as,11:08:06,upstream,69.1,2609,13.11,1,196,,
2025,3/19/2025,11:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,11:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,11:45,Full,15 min,as,11:56:45,downstream,57.9,3815,11.25,1,196,,
2025,3/19/2025,11:45,Full,15 min,as,11:56:45,downstream,63.2,3815,11.45,1,196,,
2025,3/19/2025,12:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,12:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,12:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,12:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,13:00,Full,15 min,as,13:02:29,upstream,65.9,780,10.19,1,196,,
2025,3/19/2025,13:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,13:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,13:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,14:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,14:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,14:30,Full,15 min,as,14:30:31,upstream,77.3,167,10.26,1,196,,
2025,3/19/2025,14:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,15:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,15:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,15:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,15:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,16:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,16:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,16:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,16:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,17:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,17:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,17:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,17:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,18:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,18:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,18:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,18:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,19:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,19:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,19:30,Full,15 min,as,19:34:57,downstream,76.1,1579,10.29,1,196,,
2025,3/19/2025,19:30,Full,15 min,as,19:41:24,downstream,76,3637,10.38,1,196,,
2025,3/19/2025,19:45,Full,15 min,as,19:46:54,downstream,67.9,604,9.75,1,196,,
2025,3/19/2025,19:45,Full,15 min,as,19:51:33,upstream,56.5,2083,13.95,1,196,,
2025,3/19/2025,19:45,Full,15 min,as,19:56:24,downstream,58,3636,14.83,1,196,,
2025,3/19/2025,19:45,Full,15 min,as,19:57:32,downstream,75.6,3998,10.74,1,196,,
2025,3/19/2025,19:45,Full,15 min,as,19:59:57,downstream,75.8,4769,6.97,1,196,,
2025,3/19/2025,20:00,Full,15 min,as,20:00:05,upstream,74.3,26,4.36,1,196,,
2025,3/19/2025,20:00,Full,15 min,as,20:01:40,upstream,68.6,528,9.18,1,196,,
2025,3/19/2025,20:00,Full,15 min,as,20:05:42,upstream,72.5,1814,10.49,1,196,,
2025,3/19/2025,20:00,Full,15 min,as,20:11:29,upstream,74.3,3668,11.58,1,196,,
2025,3/19/2025,20:00,Full,15 min,as,20:13:01,upstream,77.1,4156,14.47,1,196,,
2025,3/19/2025,20:15,Full,15 min,as,20:17:29,upstream,83.5,785,11.31,1,196,,
2025,3/19/2025,20:15,Full,15 min,as,20:20:20,downstream,82.1,1711,13.69,1,196,,
2025,3/19/2025,20:15,Full,15 min,as,20:22:59,upstream,82.5,2553,8.39,1,196,,
2025,3/19/2025,20:30,Full,15 min,as,20:34:25,upstream,55.8,1414,14.33,1,196,,
2025,3/19/2025,20:30,Full,15 min,as,20:37:12,upstream,65.4,2299,9.42,1,196,,
2025,3/19/2025,20:30,Full,15 min,as,20:44:04,downstream,64.5,4490,10.96,1,196,,
2025,3/19/2025,20:45,Full,15 min,as,20:50:33,downstream,77.7,1779,7.62,1,196,,
2025,3/19/2025,21:00,Full,15 min,as,21:10:10,upstream,77.1,3246,13.27,1,196,,
2025,3/19/2025,21:15,Full,15 min,as,21:28:20,upstream,68.7,4272,14.61,1,196,,
2025,3/19/2025,21:30,Full,15 min,as,21:30:30,upstream,42.7,150,11,1,196,,
2025,3/19/2025,21:30,Full,15 min,as,21:31:18,upstream,66.6,413,11.18,1,196,,
2025,3/19/2025,21:30,Full,15 min,as,21:37:05,downstream,75.5,2266,11.92,1,196,,
2025,3/19/2025,21:30,Full,15 min,as,21:38:02,upstream,75.7,2566,14.87,1,196,,
2025,3/19/2025,21:30,Full,15 min,as,21:41:44,upstream,66.5,3757,13.49,1,196,,
2025,3/19/2025,21:45,Full,15 min,as,21:45:47,upstream,75.2,252,10.83,1,196,,
2025,3/19/2025,22:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,22:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,22:30,Full,15 min,as,22:40:06,downstream,47.8,3222,14.12,1,196,,
2025,3/19/2025,22:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/19/2025,23:00,Full,15 min,as,23:05:54,downstream,62.4,1877,9.99,1,196,,
2025,3/19/2025,23:00,Full,15 min,as,23:07:39,downstream,67.7,2440,9.83,1,196,,
2025,3/19/2025,23:00,Full,15 min,as,23:12:55,upstream,74.6,4128,13.4,1,196,,
2025,3/19/2025,23:15,Full,15 min,as,23:17:03,upstream,91.9,654,14.74,1,196,,
2025,3/19/2025,23:15,Full,15 min,as,23:19:52,downstream,70.7,1556,12.26,1,196,,
2025,3/19/2025,23:15,Full,15 min,as,23:20:09,downstream,75,1646,11.23,1,196,,
2025,3/19/2025,23:15,Full,15 min,as,23:20:25,upstream,69.6,1737,13.85,1,196,,
2025,3/19/2025,23:15,Full,15 min,as,23:28:32,upstream,77.2,4320,11.14,1,196,,
2025,3/19/2025,23:30,Full,15 min,as,23:38:19,downstream,69.5,2654,14.77,1,196,,
2025,3/19/2025,23:30,Full,15 min,as,23:38:38,upstream,68.2,2757,11.71,1,196,,
2025,3/19/2025,23:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,0:00,Full,15 min,as,0:04:09,upstream,42.8,1328,15.58,1,196,,
2025,3/20/2025,0:00,Full,15 min,as,0:11:51,downstream,68,3785,14.38,1,196,,
2025,3/20/2025,0:15,Full,15 min,as,0:15:08,upstream,67.8,38,11.47,1,196,,
2025,3/20/2025,0:15,Full,15 min,as,0:16:25,downstream,68.6,452,8.81,1,196,,
2025,3/20/2025,0:30,Full,15 min,as,0:40:49,downstream,48.5,3463,14.51,1,196,,
2025,3/20/2025,0:45,Full,15 min,as,0:50:31,upstream,67.6,1774,11.68,1,196,,
2025,3/20/2025,1:00,Full,15 min,as,1:06:05,upstream,43.3,1940,14.16,1,196,,
2025,3/20/2025,1:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,1:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,1:45,Full,15 min,as,1:49:08,downstream,68.2,1324,12.09,1,196,,
2025,3/20/2025,2:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,2:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,2:30,Full,15 min,as,2:30:12,downstream,43.6,58,9.31,1,196,,
2025,3/20/2025,2:30,Full,15 min,as,2:32:33,upstream,81.5,818,10.69,1,196,,
2025,3/20/2025,2:30,Full,15 min,as,2:39:56,upstream,44.9,3176,9.29,1,196,,
2025,3/20/2025,2:30,Full,15 min,as,2:42:06,upstream,68.9,3862,13.52,1,196,,
2025,3/20/2025,2:30,Full,15 min,as,2:42:09,downstream,49.9,3875,8.76,1,196,,
2025,3/20/2025,2:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,3:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,3:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,3:30,Full,15 min,as,3:38:41,downstream,66.8,2778,11.04,1,196,,
2025,3/20/2025,3:30,Full,15 min,as,3:43:08,upstream,66,4200,14.83,1,196,,
2025,3/20/2025,3:45,Full,15 min,as,3:48:37,downstream,66.7,1145,15.37,1,196,,
2025,3/20/2025,3:45,Full,15 min,as,3:53:33,downstream,77.4,2727,10.11,1,196,,
2025,3/20/2025,4:00,Full,15 min,as,4:14:37,upstream,76.3,4685,11.34,1,196,,
2025,3/20/2025,4:15,Full,15 min,as,4:17:34,upstream,80.2,816,13.9,1,196,,
2025,3/20/2025,4:15,Full,15 min,as,4:20:05,upstream,78.3,1627,12.52,1,196,,
2025,3/20/2025,4:15,Full,15 min,as,4:23:41,downstream,65.6,2770,6.78,1,196,,
2025,3/20/2025,4:15,Full,15 min,as,4:28:27,downstream,76.5,4294,9.9,1,196,,
2025,3/20/2025,4:30,Full,15 min,as,4:35:06,upstream,66.5,1624,8.9,1,196,,
2025,3/20/2025,4:30,Full,15 min,as,4:38:36,upstream,76,2747,15.89,1,196,,
2025,3/20/2025,4:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,5:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,5:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,5:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,5:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,6:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,6:15,Full,15 min,as,6:24:45,downstream,47.3,3108,14.6,1,196,,
2025,3/20/2025,6:30,Full,15 min,as,6:35:39,downstream,68.4,1819,8.72,1,196,,
2025,3/20/2025,6:45,Full,15 min,as,6:51:35,downstream,68.9,2106,10.77,1,196,,
2025,3/20/2025,6:45,Full,15 min,as,6:51:41,downstream,74.3,2125,9.84,1,196,,
2025,3/20/2025,7:00,Full,15 min,as,7:10:02,upstream,67.7,3186,11.05,1,196,,
2025,3/20/2025,7:00,Full,15 min,as,7:10:03,upstream,69.5,3191,11.33,1,196,,
2025,3/20/2025,7:00,Full,15 min,as,7:10:41,downstream,68.2,3389,9.89,1,196,,
2025,3/20/2025,7:00,Full,15 min,as,7:10:41,downstream,67.4,3391,10,1,196,,
2025,3/20/2025,7:15,Full,15 min,as,7:26:24,upstream,70.2,3645,10.62,1,196,,
2025,3/20/2025,7:15,Full,15 min,as,7:26:24,upstream,66.6,3645,10.52,1,196,,
2025,3/20/2025,7:30,Full,15 min,as,7:30:02,downstream,69.7,7,10.87,1,196,,
2025,3/20/2025,7:30,Full,15 min,as,7:30:04,downstream,68,18,11.09,1,196,,
2025,3/20/2025,7:30,Full,15 min,as,7:34:27,upstream,70.4,1421,11.72,1,196,,
2025,3/20/2025,7:30,Full,15 min,as,7:34:27,upstream,66.8,1421,11.65,1,196,,
2025,3/20/2025,7:30,Full,15 min,as,7:35:15,downstream,68.4,1673,13.46,1,196,,
2025,3/20/2025,7:30,Full,15 min,as,7:35:15,downstream,70.3,1673,13.81,1,196,,
2025,3/20/2025,7:30,Full,15 min,as,7:38:14,upstream,68,2623,14.15,1,196,,
2025,3/20/2025,7:30,Full,15 min,as,7:38:16,upstream,69.9,2634,13.2,1,196,,
2025,3/20/2025,7:30,Full,15 min,as,7:40:52,downstream,77.6,3473,11.55,1,196,,
2025,3/20/2025,7:30,Full,15 min,as,7:40:57,downstream,67.8,3501,11.95,1,196,,
2025,3/20/2025,7:30,Full,15 min,as,7:42:22,upstream,78.3,3950,14.65,1,196,,
2025,3/20/2025,7:30,Full,15 min,as,7:42:23,upstream,69.1,3955,13.96,1,196,,
2025,3/20/2025,7:45,Full,15 min,as,7:46:15,downstream,79.4,386,10.89,1,196,,
2025,3/20/2025,7:45,Full,15 min,as,7:46:15,downstream,70.8,391,11.17,1,196,,
2025,3/20/2025,8:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,8:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,8:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,8:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,9:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,9:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,9:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,9:45,Full,15 min,as,9:51:06,downstream,85.5,1974,10.84,1,196,,
2025,3/20/2025,10:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,10:15,Full,15 min,as,10:20:41,downstream,77,1843,10.48,1,196,,
2025,3/20/2025,10:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,10:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,11:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,11:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,11:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,11:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,12:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,12:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,12:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,12:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,13:00,Full,15 min,as,13:09:00,upstream,79.4,2917,12.4,1,196,,
2025,3/20/2025,13:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,13:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,13:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,14:00,Full,15 min,as,14:05:55,upstream,74.6,1917,14.46,1,196,,
2025,3/20/2025,14:00,Full,15 min,as,14:10:30,upstream,44.7,3402,4.27,1,196,,
2025,3/20/2025,14:15,Full,15 min,as,14:21:00,upstream,86.3,1945,13.81,1,196,,
2025,3/20/2025,14:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,14:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,15:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,15:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,15:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,15:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,16:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,16:15,Full,15 min,as,16:24:30,downstream,72.2,3032,9.86,1,196,,
2025,3/20/2025,16:15,Full,15 min,as,16:26:30,downstream,82.9,3677,11.06,1,196,,
2025,3/20/2025,16:15,Full,15 min,as,16:26:40,upstream,82.6,3734,14.41,1,196,,
2025,3/20/2025,16:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,16:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,17:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,17:15,Full,15 min,as,17:17:04,downstream,41.9,670,12.27,1,196,,
2025,3/20/2025,17:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,17:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,18:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,18:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,18:30,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,18:45,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,19:00,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,19:15,Full,15 min,as,No Fish,,,,,,196,,
2025,3/20/2025,19:30,Full,15 min,as,19:40:11,upstream,42.4,3303,13.12,1,196,,
2025,3/20/2025,19:30,Full,15 min,as,19:41:32,upstream,65,3739,8.18,1,196,,
2025,3/20/2025,19:45,Full,15 min,as,19:47:44,upstream,75.7,886,12.98,1,196,,
2025,3/20/2025,19:45,Full,15 min,as,19:53:39,downstream,74.5,2811,9.65,1,196,,
2025,3/20/2025,19:45,Full,15 min,as,19:53:44,downstream,65,2842,11.86,1,196,,
2025,3/20/2025,19:45,Full,15 min,as,19:58:21,downstream,74.3,4347,10.87,1,196,,
2025,3/20/2025,20:00,Full,15 min,as,20:05:14,upstream,73.4,1694,12.39,1,196,,
2025,3/20/2025,20:00,Full,15 min,as,20:14:30,downstream,60.3,4717,9.12,1,196,,
2025,3/20/2025,20:00,Full,15 min,as,20:14:53,upstream,60.2,4841,4.86,1,196,,
2025,3/20/2025,20:15,Full,15 min,as,20:16:50,upstream,67.4,592,14.34,1,196,,
2025,3/20/2025,20:15,Full,15 min,as,20:17:05,upstream,60.6,675,16,1,196,,
2025,3/20/2025,20:15,Full,15 min,as,20:24:41,upstream,71.4,3152,10.55,1,196,,
2025,3/20/2025,20:15,Full,15 min,as,20:26:48,downstream,61.3,3833,15.07,1,196,,
2025,3/20/2025,20:15,Full,15 min,as,20:26:50,downstream,60.9,3845,14.87,1,196,,
2025,3/20/2025,20:15,Full,15 min,as,20:28:25,upstream,75.6,4357,14.5,1,196,,
2025,3/20/2025,20:15,Full,15 min,as,20:28:31,upstream,74.8,4390,12.98,1,196,,
2025,3/20/2025,20:15,Full,15 min,as,20:29:40,downstream,55.5,4765,6.12,1,196,,
2025,3/20/2025,20:30,Full,15 min,as,20:31:44,upstream,74.9,562,13.71,1,196,,
2025,3/20/2025,20:30,Full,15 min,as,20:33:13,downstream,71.6,1043,8.03,1,196,,
2025,3/20/2025,20:30,Full,15 min,as,20:33:31,downstream,75.7,1141,13.18,1,196,,
2025,3/20/2025,20:30,Full,15 min,as,20:33:32,downstream,70.9,1147,12.85,1,196,,
2025,3/20/2025,20:30,Full,15 min,as,20:39:00,upstream,74.8,2925,8.72,1,196,,
2025,3/20/2025,20:45,Full,15 min,as,20:46:43,upstream,81.6,554,11.79,1,196,,
2025,3/20/2025,20:45,Full,15 min,as,20:48:19,upstream,70.6,1074,9.81,1,196,,
2025,3/20/2025,20:45,Full,15 min,as,20:49:03,downstream,58.6,1313,5.4,1,196,,
2025,3/20/2025,20:45,Full,15 min,as,20:50:35,downstream,51.1,1811,6.72,1,196,,
2025,3/20/2025,20:45,Full,15 min,as,20:54:45,downstream,77.5,3162,12.02,1,196,,
2025,3/20/2025,20:45,Full,15 min,as,20:54:58,upstream,76.9,3231,14.43,1,196,,
2025,3/20/2025,20:45,Full,15 min,as,20:56:17,upstream,60.5,3663,6.39,1,196,,
2025,3/20/2025,20:45,Full,15 min,as,20:59:36,upstream,65.6,4740,7.28,1,196,,
2025,3/20/2025,21:00,Full,15 min,as,21:04:49,upstream,79.3,1560,13.19,1,196,,
2025,3/20/2025,21:00,Full,15 min,as,21:08:30,downstream,82.9,2766,9.86,1,196,,
2025,3/20/2025,21:00,Full,15 min,as,21:09:17,upstream,41.1,3017,2.77,1,196,,
2025,3/20/2025,21:15,Full,15 min,as,21:16:39,upstream,50.5,533,7.83,1,196,,
2025,3/20/2025,21:15,Full,15 min,as,21:20:05,downstream,51.7,1645,15.16,1,196,,
2025,3/20/2025,21:15,Full,15 min,as,21:20:57,downstream,79.6,1922,13.09,1,196,,
2025,3/20/2025,21:15,Full,15 min,as,21:22:07,upstream,82.1,2302,14.63,1,196,,
2025,3/20/2025,21:30,Full,15 min,as,21:43:35,upstream,75.3,4410,10.31,1,196,,
2025,3/20/2025,21:45,Full,15 min,as,21:48:41,upstream,76.9,1190,7.85,1,196,,
2025,3/20/2025,21:45,Full,15 min,as,21:53:50,downstream,77.6,2868,11.89,1,196,,
2025,3/20/2025,21:45,Full,15 min,as,21:54:59,upstream,65.7,3248,7.73,1,196,,
