date_time,year,date,hour,data_recorded,data_reviewed,observer,time,direction,length,frame,range,confidence,comments
2025-03-26T06:30:00Z,2025,2025-03-26,6H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T06:30:00Z,2025,2025-03-26,6H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T06:45:00Z,2025,2025-03-26,6H 45M 0S,Full,15 min,as,6:57:04,downstream,43.5,3827,14.54,1,NA
2025-03-26T06:45:00Z,2025,2025-03-26,6H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T07:00:00Z,2025,2025-03-26,7H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T07:00:00Z,2025,2025-03-26,7H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T07:15:00Z,2025,2025-03-26,7H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T07:15:00Z,2025,2025-03-26,7H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T07:30:00Z,2025,2025-03-26,7H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T07:30:00Z,2025,2025-03-26,7H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T07:45:00Z,2025,2025-03-26,7H 45M 0S,Full,15 min,as,7:46:47,downstream,49.1,568,11.1,1,NA
2025-03-26T07:45:00Z,2025,2025-03-26,7H 45M 0S,Full,15 min,as,7:52:22,downstream,57.9,2335,6.51,1,NA
2025-03-26T07:45:00Z,2025,2025-03-26,7H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T08:00:00Z,2025,2025-03-26,8H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T08:00:00Z,2025,2025-03-26,8H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T08:15:00Z,2025,2025-03-26,8H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T08:15:00Z,2025,2025-03-26,8H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T08:30:00Z,2025,2025-03-26,8H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T08:30:00Z,2025,2025-03-26,8H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T08:45:00Z,2025,2025-03-26,8H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T08:45:00Z,2025,2025-03-26,8H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T09:00:00Z,2025,2025-03-26,9H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T09:00:00Z,2025,2025-03-26,9H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T09:15:00Z,2025,2025-03-26,9H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T09:15:00Z,2025,2025-03-26,9H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T09:30:00Z,2025,2025-03-26,9H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T09:30:00Z,2025,2025-03-26,9H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T09:45:00Z,2025,2025-03-26,9H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T09:45:00Z,2025,2025-03-26,9H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T10:00:00Z,2025,2025-03-26,10H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T10:00:00Z,2025,2025-03-26,10H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T10:15:00Z,2025,2025-03-26,10H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T10:15:00Z,2025,2025-03-26,10H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T10:30:00Z,2025,2025-03-26,10H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T10:30:00Z,2025,2025-03-26,10H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T10:45:00Z,2025,2025-03-26,10H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T10:45:00Z,2025,2025-03-26,10H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T11:00:00Z,2025,2025-03-26,11H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T11:00:00Z,2025,2025-03-26,11H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T11:15:00Z,2025,2025-03-26,11H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T11:15:00Z,2025,2025-03-26,11H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T11:30:00Z,2025,2025-03-26,11H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T11:30:00Z,2025,2025-03-26,11H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T11:45:00Z,2025,2025-03-26,11H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T11:45:00Z,2025,2025-03-26,11H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T12:00:00Z,2025,2025-03-26,12H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T12:00:00Z,2025,2025-03-26,12H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T12:15:00Z,2025,2025-03-26,12H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T12:15:00Z,2025,2025-03-26,12H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T12:30:00Z,2025,2025-03-26,12H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T12:30:00Z,2025,2025-03-26,12H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T12:45:00Z,2025,2025-03-26,12H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T12:45:00Z,2025,2025-03-26,12H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T13:00:00Z,2025,2025-03-26,13H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T13:00:00Z,2025,2025-03-26,13H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T13:15:00Z,2025,2025-03-26,13H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T13:15:00Z,2025,2025-03-26,13H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T13:30:00Z,2025,2025-03-26,13H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T13:30:00Z,2025,2025-03-26,13H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T13:45:00Z,2025,2025-03-26,13H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T13:45:00Z,2025,2025-03-26,13H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T14:00:00Z,2025,2025-03-26,14H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T14:00:00Z,2025,2025-03-26,14H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T14:15:00Z,2025,2025-03-26,14H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T14:15:00Z,2025,2025-03-26,14H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T14:30:00Z,2025,2025-03-26,14H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T14:30:00Z,2025,2025-03-26,14H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T14:45:00Z,2025,2025-03-26,14H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T14:45:00Z,2025,2025-03-26,14H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T15:00:00Z,2025,2025-03-26,15H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T15:00:00Z,2025,2025-03-26,15H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T15:15:00Z,2025,2025-03-26,15H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T15:15:00Z,2025,2025-03-26,15H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T15:30:00Z,2025,2025-03-26,15H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T15:30:00Z,2025,2025-03-26,15H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T15:45:00Z,2025,2025-03-26,15H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T15:45:00Z,2025,2025-03-26,15H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T16:00:00Z,2025,2025-03-26,16H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T16:00:00Z,2025,2025-03-26,16H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T16:15:00Z,2025,2025-03-26,16H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T16:15:00Z,2025,2025-03-26,16H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T16:30:00Z,2025,2025-03-26,16H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T16:30:00Z,2025,2025-03-26,16H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T16:45:00Z,2025,2025-03-26,16H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T16:45:00Z,2025,2025-03-26,16H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T17:00:00Z,2025,2025-03-26,17H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T17:00:00Z,2025,2025-03-26,17H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T17:15:00Z,2025,2025-03-26,17H 15M 0S,Full,15 min,as,17:22:06,upstream,77,2314,14.55,1,NA
2025-03-26T17:15:00Z,2025,2025-03-26,17H 15M 0S,Full,15 min,as,17:25:39,downstream,76.3,3468,11.95,1,NA
2025-03-26T17:15:00Z,2025,2025-03-26,17H 15M 0S,Full,15 min,jw,17:22:06,upstream,72.6,2314,14.55,1,NA
2025-03-26T17:15:00Z,2025,2025-03-26,17H 15M 0S,Full,15 min,jw,17:25:38,downstream,49.5,3461,11.87,1,NA
2025-03-26T17:30:00Z,2025,2025-03-26,17H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T17:30:00Z,2025,2025-03-26,17H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T17:45:00Z,2025,2025-03-26,17H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T17:45:00Z,2025,2025-03-26,17H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T18:00:00Z,2025,2025-03-26,18H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T18:00:00Z,2025,2025-03-26,18H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T18:15:00Z,2025,2025-03-26,18H 15M 0S,Full,15 min,as,18:28:53,downstream,58.3,4519,7.47,1,NA
2025-03-26T18:15:00Z,2025,2025-03-26,18H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T18:30:00Z,2025,2025-03-26,18H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T18:30:00Z,2025,2025-03-26,18H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T18:45:00Z,2025,2025-03-26,18H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T18:45:00Z,2025,2025-03-26,18H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T19:00:00Z,2025,2025-03-26,19H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T19:00:00Z,2025,2025-03-26,19H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T19:15:00Z,2025,2025-03-26,19H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T19:15:00Z,2025,2025-03-26,19H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T19:30:00Z,2025,2025-03-26,19H 30M 0S,Full,15 min,as,19:30:08,downstream,61.7,38,11.27,1,NA
2025-03-26T19:30:00Z,2025,2025-03-26,19H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T19:45:00Z,2025,2025-03-26,19H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T19:45:00Z,2025,2025-03-26,19H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T20:00:00Z,2025,2025-03-26,20H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T20:00:00Z,2025,2025-03-26,20H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T20:15:00Z,2025,2025-03-26,20H 15M 0S,Full,15 min,as,20:17:16,downstream,73.3,737,7.9,1,NA
2025-03-26T20:15:00Z,2025,2025-03-26,20H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T20:30:00Z,2025,2025-03-26,20H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T20:30:00Z,2025,2025-03-26,20H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T20:45:00Z,2025,2025-03-26,20H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T20:45:00Z,2025,2025-03-26,20H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T21:00:00Z,2025,2025-03-26,21H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T21:00:00Z,2025,2025-03-26,21H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T21:15:00Z,2025,2025-03-26,21H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T21:15:00Z,2025,2025-03-26,21H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T21:30:00Z,2025,2025-03-26,21H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T21:30:00Z,2025,2025-03-26,21H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T21:45:00Z,2025,2025-03-26,21H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T21:45:00Z,2025,2025-03-26,21H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T22:00:00Z,2025,2025-03-26,22H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T22:00:00Z,2025,2025-03-26,22H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T22:15:00Z,2025,2025-03-26,22H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T22:15:00Z,2025,2025-03-26,22H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T22:30:00Z,2025,2025-03-26,22H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T22:30:00Z,2025,2025-03-26,22H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T22:45:00Z,2025,2025-03-26,22H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T22:45:00Z,2025,2025-03-26,22H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T23:00:00Z,2025,2025-03-26,23H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T23:00:00Z,2025,2025-03-26,23H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T23:15:00Z,2025,2025-03-26,23H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T23:15:00Z,2025,2025-03-26,23H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T23:30:00Z,2025,2025-03-26,23H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T23:30:00Z,2025,2025-03-26,23H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T23:45:00Z,2025,2025-03-26,23H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-26T23:45:00Z,2025,2025-03-26,23H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
